Date,Close,High,Low,Open,Volume,EMA_12,EMA_26
2024-12-20,224.9199981689453,226.2100067138672,218.72999572753903,219.83999633789065,88279200,223.82897165963996,217.39704909130688
2024-12-23,225.05999755859375,226.8800048828125,223.8999938964844,225.0099945068359,28070000,224.018360259479,217.9646749036985
2024-12-24,229.0500030517578,229.13999938964844,226.1300048828125,226.94000244140625,15007500,224.79245915059883,218.78581032207325
2024-12-26,227.0500030517578,228.5,226.6699981689453,228.5,16146700,225.13977359693098,219.39797274649433
2024-12-27,223.75,226.02999877929688,220.8999938964844,225.6000061035156,27367100,224.92596227432622,219.7203451356429
2024-12-30,221.3000030517578,223.0,218.42999267578125,220.05999755859375,28321200,224.3681223939311,219.8373568331329
2024-12-31,219.38999938964844,223.22999572753903,218.94000244140625,222.97000122070312,24819700,223.60225731634915,219.80421924472665
2025-01-02,220.22000122070312,225.1499938964844,218.19000244140625,222.02999877929688,33956600,223.0819102247113,219.8350179096138
2025-01-03,224.19000244140625,225.36000061035156,221.6199951171875,222.5099945068359,27515600,223.25238595035668,220.15760935641325
2025-01-06,227.61000061035156,228.83999633789065,224.83999633789065,226.77999877929688,31849800,223.92278820574052,220.70963833818647
2025-01-07,222.11000061035156,228.3800048828125,221.4600067138672,227.8999938964844,28084200,223.6438978064499,220.81336887686535
2025-01-08,222.1300048828125,223.52000427246097,220.1999969482422,223.19000244140625,25033300,223.41099120281336,220.9108974698985
2025-01-10,218.94000244140625,221.7100067138672,216.5,221.4600067138672,36811500,222.7231467779815,220.76490524556573
2025-01-13,218.4600067138672,219.3999938964844,216.47000122070312,218.05999755859375,27262700,222.06727907581006,220.59417202099547
2025-01-14,217.7599945068359,221.82000732421875,216.1999969482422,220.44000244140625,24711700,221.4046199113525,220.38423294587255
2025-01-15,223.3500061035156,223.57000732421875,220.75,222.8300018310547,31291300,221.70391009476222,220.6039198464387
2025-01-16,220.66000366210935,224.6499938964844,220.30999755859375,224.4199981689453,24757300,221.5433091051233,220.60807420315507
2025-01-17,225.94000244140625,226.5099945068359,223.0800018310547,225.83999633789065,42370100,222.21972346455146,221.00303185043293
2025-01-21,230.7100067138672,231.77999877929688,226.94000244140625,228.8999938964844,39951500,223.5259208875231,221.72206702550213
2025-01-22,235.0099945068359,235.44000244140625,231.19000244140625,232.02000427246097,41448200,225.29270144434048,222.70635795004537
2025-01-23,235.4199981689453,235.52000427246097,231.5099945068359,234.1000061035156,26404400,226.85074709427968,223.6481090773713
2025-01-24,234.8500061035156,236.3999938964844,232.92999267578125,234.5,25890700,228.08140232646983,224.47787922745604
2025-01-27,235.4199981689453,235.61000061035156,225.86000061035156,226.2100067138672,49428300,229.21041707146605,225.28840655645524
2025-01-28,238.1499938964844,241.77000427246097,233.97999572753903,234.2899932861328,41587200,230.58573658300733,226.24111672979075
2025-01-29,237.07000732421875,240.38999938964844,236.1499938964844,239.02000427246097,26091700,231.58331669703986,227.04325677382246
2025-01-30,234.63999938964844,237.9499969482422,232.22000122070312,237.13999938964844,32020700,232.0535755728258,227.60597844906883
2025-01-31,237.67999267578125,240.2899932861328,236.41000366210935,236.5,36110200,232.9191782040497,228.3522017251216
2025-02-03,237.4199981689453,239.25,232.8999938964844,234.05999755859375,37285900,233.61161204480288,229.02389035059002
2025-02-04,242.05999755859375,242.52000427246097,238.02999877929688,239.0099945068359,29713800,234.91136366230916,229.98952792155328
2025-02-05,236.1699981689453,238.32000732421875,235.1999969482422,237.02000427246097,38727300,235.1049997402532,230.4473405324712
2025-02-06,238.8300018310547,239.66000366210935,236.0099945068359,238.0099945068359,60897100,235.6780769849919,231.06827840644036
2025-02-07,229.1499938964844,234.80999755859375,228.05999755859375,232.5,77539300,234.6737565098369,230.92618325755473
2025-02-10,233.13999938964844,233.9199981689453,229.1999969482422,230.5500030517578,35419900,234.43779387596175,231.0901696377098
2025-02-11,232.7599945068359,233.44000244140625,230.1300048828125,231.9199981689453,23713700,234.17967089609624,231.21386036875617
2025-02-12,228.92999267578125,231.17999267578125,228.16000366210935,230.4600067138672,32285200,233.37202809297085,231.04468498409136
2025-02-13,230.3699951171875,230.4199981689453,227.52000427246097,228.8500061035156,31346500,232.91017686592727,230.9947079569133
2025-02-14,228.67999267578125,229.88999938964844,227.22999572753903,229.1999969482422,27031100,232.2593792982125,230.82324756571833
2025-02-18,226.6499938964844,229.3000030517578,223.72000122070312,228.82000732421875,42975100,231.3963969287159,230.5141176642936
2025-02-19,226.6300048828125,226.8300018310547,223.7100067138672,225.52000427246097,28566700,230.66310584473075,230.2264056064061
2025-02-20,222.8800048828125,225.1300048828125,221.80999755859375,224.77999877929688,30001700,229.46570569674333,229.6822277750288
2025-02-21,216.5800018310547,223.30999755859375,214.7400054931641,223.27999877929688,55323900,227.48328971740662,228.7116925199196
2025-02-24,212.7100067138672,217.72000122070312,212.4199981689453,217.4499969482422,42387600,225.21047694763132,227.52638246021203
2025-02-25,212.8000030517578,213.33999633789065,204.16000366210935,211.6300048828125,58958000,223.3011732713431,226.43553954106727
2025-02-26,214.3500061035156,218.16000366210935,213.08999633789065,214.94000244140625,39120600,221.92407063013886,225.54031484198936
2025-02-27,208.7400054931641,219.97000122070312,208.3699951171875,218.3500061035156,40548600,219.8957529167581,224.29584748281712
2025-02-28,212.27999877929688,212.6199951171875,206.9900054931641,208.6499938964844,51771700,218.72409843407178,223.4057846158897
2025-03-03,205.02000427246097,214.0099945068359,202.5500030517578,213.3500061035156,42948400,216.61577625536242,222.04387496082092
2025-03-04,203.8000030517578,206.8000030517578,197.42999267578125,200.11000061035156,60853100,214.64411883942324,220.69247704163107
2025-03-05,208.36000061035156,209.97999572753903,203.2599945068359,204.8000030517578,38610100,213.67733141956606,219.7789602689437
2025-03-06,200.6999969482422,205.77000427246097,198.3000030517578,204.3999938964844,49863800,211.68081842397777,218.36570372666952
2025-03-07,199.25,202.27000427246097,192.52999877929688,199.4900054931641,59802800,209.76838482028887,216.94972567284216
2025-03-10,194.5399932861328,196.72999572753903,190.8500061035156,195.6000061035156,62350900,207.42555535349564,215.28974549604888
2025-03-11,196.58999633789065,200.17999267578125,193.3999938964844,193.8999938964844,54002900,205.7585462741718,213.90457889174087
2025-03-12,198.88999938964844,201.52000427246097,195.2899932861328,200.72000122070312,43679300,204.7018467534759,212.7923878175118
2025-03-13,193.88999938964844,198.8800048828125,191.82000732421875,198.1699981689453,41270800,203.03848562057937,211.39221089692933
2025-03-14,197.9499969482422,198.6499938964844,195.32000732421875,197.41000366210935,38096700,202.25564120945057,210.39649134517472
2025-03-17,195.7400054931641,199.0,194.32000732421875,198.77000427246097,47341800,201.25323571463727,209.31082572650726
2025-03-18,192.82000732421875,194.0,189.3800048828125,192.52000427246097,40414900,199.95581596226518,208.08928362263404
2025-03-19,195.5399932861328,195.97000122070312,191.9600067138672,193.3800048828125,39442900,199.2764586274756,207.159706560671
2025-03-20,194.9499969482422,199.32000732421875,192.3000030517578,193.07000732421875,38921100,198.61084913836277,206.25528362641703
2025-03-21,196.2100067138672,196.9900054931641,192.52000427246097,192.8999938964844,60056900,198.24148876536344,205.5111890403022
2025-03-24,203.2599945068359,203.63999938964844,199.9499969482422,200.0,41625400,199.0135665717438,205.3444338896751
2025-03-25,205.7100067138672,206.2100067138672,203.22000122070312,203.6000061035156,31171200,200.0437881320705,205.37151335813377
2025-03-26,201.1300048828125,206.0099945068359,199.92999267578125,205.83999633789065,32855300,200.21089840141542,205.05732754514702
2025-03-27,201.36000061035156,203.7899932861328,199.27999877929688,200.88999938964844,27317700,200.38768335663636,204.78345147590292
2025-03-28,192.72000122070312,199.2599945068359,191.8800048828125,198.4199981689453,52548200,199.20803995110816,203.88986256811035
2025-03-31,190.2599945068359,191.3300018310547,184.3999938964844,188.19000244140625,63547600,197.83141757506627,202.88024271171966
2025-04-01,192.1699981689453,193.92999267578125,187.1999969482422,187.86000061035156,41267300,196.9604299741246,202.08689126410675
2025-04-02,196.0099945068359,198.33999633789065,187.66000366210935,187.66000366210935,53679200,196.81420913300326,201.63675076356816
2025-04-03,178.41000366210938,184.1300048828125,176.9199981689453,183.0,95553600,193.9827929067119,199.91625097827492
2025-04-04,171.0,178.13999938964844,166.0,167.14999389648438,123159400,190.4469786133716,197.77430646136565
2025-04-07,175.25999450683594,183.41000366210935,161.3800048828125,162.0,109327100,188.11051952005843,196.106579649919
2025-04-08,170.66000366210938,185.8999938964844,168.57000732421875,185.22999572753903,87710400,185.42582477268166,194.22164809526646
2025-04-09,191.1000061035156,192.6499938964844,169.92999267578125,172.1199951171875,116804300,186.2987757466561,193.99041535513678
2025-04-10,181.22000122070312,186.8699951171875,175.85000610351562,185.44000244140625,68302000,185.5174258195864,193.04445875258614
2025-04-11,184.8699951171875,185.86000061035156,178.0,179.92999267578125,50594300,185.41782109614041,192.4389429277418
2025-04-14,182.1199951171875,187.44000244140625,179.22999572753906,186.83999633789065,48002500,184.91046325322458,191.6745764232563
2025-04-15,179.58999633789062,182.3500061035156,177.92999267578125,181.41000366210935,43642000,184.09192988163474,190.77942234285885
2025-04-16,174.3300018310547,179.10000610351562,171.41000366210938,176.2899932861328,51875300,182.59009479693012,189.5609467493919
2025-04-17,172.61000061035156,176.2100067138672,172.0,176.0,44726500,181.05469569130264,188.30532110946297
2025-04-21,167.32000732421875,169.60000610351562,165.2899932861328,169.60000610351562,48126100,178.94166671175128,186.7508534216671
2025-04-22,173.17999267578125,176.77999877929688,169.35000610351562,169.85000610351562,56607200,178.05525532160203,185.74560447752742
2025-04-23,180.6000061035156,187.3800048828125,180.19000244140625,183.4499969482422,63470100,178.4467554418964,185.36444904241543
2025-04-24,186.5399932861328,186.7400054931641,180.17999267578125,180.9199981689453,43763200,179.69186895639433,185.4515263938019
2025-04-25,188.9900054931641,189.94000244140625,185.4900054931641,187.6199951171875,36414300,181.12235150051276,185.71363595671764
2025-04-28,187.6999969482422,190.22000122070312,184.88999938964844,190.11000061035156,33224700,182.13429695400959,185.86077380794168
2025-04-29,187.38999938964844,188.02000427246097,183.67999267578125,183.9900054931641,41667300,182.94286655949247,185.974049776957
2025-04-30,184.4199981689453,185.0500030517578,178.85000610351562,182.1699981689453,55176500,183.17011757633136,185.8589348430302
2025-05-01,190.1999969482422,191.80999755859375,187.5,190.6300048828125,74266000,184.25163747970225,186.18049499897182
2025-05-02,189.97999572753903,192.8800048828125,186.3999938964844,191.44000244140625,77903500,185.13292336398484,186.4619394973842
2025-05-05,186.3500061035156,188.17999267578125,185.52999877929688,186.5099945068359,35217500,185.32016686237418,186.4536481348754
2025-05-06,185.0099945068359,187.92999267578125,183.8500061035156,184.57000732421875,29314100,185.27244803844522,186.34671082909472
2025-05-07,188.7100067138672,190.9900054931641,185.0099945068359,185.55999755859375,43948600,185.80130321927936,186.5217697835223
2025-05-08,192.0800018310547,194.3300018310547,188.82000732421875,191.42999267578125,41043600,186.76725685186017,186.93349067593212
2025-05-09,193.05999755859375,194.69000244140625,191.16000366210935,193.3800048828125,29663100,187.73537080674225,187.38730600057372
2025-05-12,208.63999938964844,211.66000366210935,205.75,210.7100067138672,75205000,190.95146751180474,188.96157958494962
2025-05-13,211.3699951171875,214.83999633789065,210.1000061035156,211.0800018310547,56193700,194.0927794510944,190.62146221696725
2025-05-14,210.25,211.92999267578125,208.8500061035156,211.4499969482422,38492100,196.57850568938758,192.0754279786734
2025-05-15,205.1699981689453,206.8800048828125,202.6699981689453,206.4499969482422,64347300,197.9002737631657,193.04539614091576
2025-05-16,205.58999633789065,206.8500061035156,204.3699951171875,206.8500061035156,43318500,199.08330800543106,193.9746257851361
2025-05-19,206.16000366210935,206.6199951171875,201.2599945068359,201.6499938964844,34314800,200.1720304141508,194.8772463686156
2025-05-20,204.07000732421875,205.58999633789065,202.6499938964844,204.6300048828125,29470400,200.7717191695459,195.55819162458621
2025-05-21,201.1199951171875,203.4600067138672,200.05999755859375,201.61000061035156,42460900,200.8253000845677,195.9701770684826
2025-05-22,203.1000061035156,205.7599945068359,200.16000366210935,201.3800048828125,38938900,201.1752548567135,196.49831255255913
2025-05-23,200.9900054931641,202.3699951171875,197.8500061035156,198.8999938964844,33393500,201.146754954629,196.8310305481595
2025-05-27,206.02000427246097,206.69000244140625,202.19000244140625,203.08999633789065,34892000,201.89648561891084,197.51169526847812
2025-05-28,204.72000122070312,207.66000366210935,204.41000366210935,205.9199981689453,28549800,202.3308726345712,198.04564385753181
2025-05-29,205.6999969482422,208.80999755859375,204.22999572753903,208.02999877929688,34650000,202.84919945205903,198.6126329753622
2025-05-30,205.0099945068359,205.9900054931641,201.6999969482422,204.83999633789065,51679400,203.18162946048625,199.08651160732322
2025-06-02,206.6499938964844,207.0,202.67999267578125,204.97999572753903,29113300,203.71522398910136,199.64676955466848
2025-06-03,205.7100067138672,208.9499969482422,205.02999877929688,207.11000061035156,33139100,204.02211363906534,200.09589823312766
2025-06-04,207.22999572753903,208.17999267578125,205.17999267578125,206.5500030517578,29915600,204.51563396036897,200.62434989938035
2025-06-05,207.91000366210935,212.80999755859375,207.55999755859375,209.5500030517578,51864200,205.03784468371364,201.1640279558788
2025-06-06,213.57000732421875,213.8699951171875,210.5,212.3999938964844,39832500,206.3504850899452,202.08298939057065
2025-06-09,216.97999572753903,217.8500061035156,212.8800048828125,214.75,38102500,207.9857944188058,203.1864713414572
2025-06-10,217.61000061035156,217.69000244140625,214.1499938964844,216.77999877929688,31303300,209.46644152519744,204.25488091693086
2025-06-11,213.1999969482422,218.3999938964844,212.88999938964844,217.41000366210935,39326000,210.04083466720434,204.9174821044354
2025-06-12,213.2400054931641,213.5800018310547,211.3300018310547,211.77999877929688,27640000,210.53301479427506,205.5339653184153
2025-06-13,212.1000061035156,214.0500030517578,209.6199951171875,209.9600067138672,29337800,210.77409038031206,206.02033870990422
2025-06-16,216.1000061035156,217.05999755859375,211.6000061035156,212.30999755859375,33284200,211.59346203003568,206.7669807390606
2025-06-17,214.82000732421875,217.41000366210935,214.55999755859375,215.1999969482422,32086300,212.08985361375616,207.3635012268501
2025-06-18,212.52000427246097,217.9600067138672,212.33999633789065,215.08999633789065,44360500,212.1560306381723,207.74546441541386
2025-06-20,209.69000244140625,214.88999938964844,208.27000427246097,214.67999267578125,75350700,211.7766416848237,207.88950426919106
2025-06-23,208.47000122070312,210.38999938964844,207.30999755859375,209.7899932861328,37311700,211.26792776726668,207.93250404337715
2025-06-24,212.77000427246097,214.33999633789065,211.0500030517578,212.13999938964844,38378800,211.4990164603735,208.29083739367965
2025-06-25,211.9900054931641,216.02999877929688,211.11000061035156,214.6199951171875,31755700,211.57455323464896,208.5648498454933
2025-06-26,217.1199951171875,218.0399932861328,212.0099945068359,213.1199951171875,50480800,212.4276981396549,209.19856431006326
2025-06-27,223.3000030517578,223.3000030517578,216.7400054931641,219.9199981689453,119217100,214.10036043382456,210.24311532796656
2025-06-30,219.38999938964844,223.82000732421875,219.1199951171875,223.52000427246097,58887800,214.91415104241284,210.92066229549854
2025-07-01,220.4600067138672,221.8800048828125,217.92999267578125,219.5,39256800,215.76735960725196,211.62728040056288
2025-07-02,219.9199981689453,221.6000061035156,219.05999755859375,219.72999572753903,30894200,216.40622707828172,212.24155579081344
2025-07-03,223.41000366210935,224.0099945068359,221.36000061035156,221.82000732421875,29632400,217.48373116810134,213.06884822572425
2025-07-07,223.47000122070312,224.2899932861328,222.3699951171875,223.0,36604100,218.40469579157855,213.83930400313008
2025-07-08,219.36000061035156,224.0,218.42999267578125,223.9199981689453,45692000,218.55166576369749,214.2482444925539
2025-07-09,222.5399932861328,224.2899932861328,220.47000122070312,221.07000732421875,38155100,219.16525461330292,214.86244810689308
2025-07-10,222.2599945068359,222.7899932861328,219.6999969482422,221.5500030517578,30370600,219.64136844307723,215.41041450688886
2025-07-11,225.02000427246097,226.67999267578125,222.3699951171875,223.5800018310547,50518300,220.46885087836702,216.1222359710053
2025-07-14,225.69000244140625,226.66000366210935,224.2400054931641,225.07000732421875,35702600,221.27210496498844,216.8309594132572
2025-07-15,226.3500061035156,227.27000427246097,225.4600067138672,226.1999969482422,34907300,222.05332052476186,217.53607398290598
2025-07-16,223.19000244140625,226.1000061035156,222.17999267578125,225.8800048828125,39535900,222.22819466578406,217.95488349835043
2025-07-17,223.8800048828125,224.5,222.5099945068359,223.32000732421875,31855800,222.48231931455766,218.39378137868096
2025-07-18,226.1300048828125,226.3999938964844,222.97999572753903,225.13999938964844,37833800,223.0435017096738,218.9668349715796
2025-07-21,229.3000030517578,229.69000244140625,225.6499938964844,225.83999633789065,40297600,224.00604037768673,219.7322548293706
2025-07-22,227.47000122070312,230.0,226.3500061035156,229.67999267578125,37483700,224.53895743045848,220.30542122872856
2025-07-23,228.2899932861328,228.7899932861328,227.08999633789065,228.47000122070312,28294900,225.11603986979298,220.8968710107585
2025-07-24,232.22999572753903,236.0,228.63999938964844,229.1699981689453,42902300,226.21049461713852,221.73636173052003
2025-07-25,231.44000244140625,232.47999572753903,231.17999267578125,232.22000122070312,28712100,227.01503428241048,222.45514993132642
2025-07-28,232.7899932861328,234.2899932861328,232.25,233.3500061035156,26300100,227.9034895137524,223.2206938835343
2025-07-29,231.0099945068359,234.72000122070312,230.30999755859375,234.1499938964844,33716200,228.38141335884217,223.79767911488997
2025-07-30,230.19000244140625,231.8000030517578,229.2899932861328,231.63999938964844,32993300,228.6596578330828,224.27118454648377
2025-07-31,234.11000061035156,236.52999877929688,231.3999938964844,235.77000427246097,104357300,229.49817210650878,224.9999857363999
2025-08-01,214.75,220.44000244140625,212.8000030517578,217.2100067138672,122258800,227.22922255166128,224.24072753370362
2025-08-04,211.6499938964844,217.44000244140625,211.4199981689453,217.3999938964844,77890100,224.83241814317253,223.3080805976133
2025-08-05,213.75,216.3000030517578,212.8699951171875,213.0500030517578,51505100,223.1274307365306,222.60007462741973
2025-08-06,222.30999755859375,222.6499938964844,213.7400054931641,214.6999969482422,54823000,223.0016717860788,222.57858743713632
2025-08-07,223.1300048828125,226.22000122070312,220.82000732421875,221.0,40603500,223.02141533942245,222.61943317385308
2025-08-08,222.69000244140625,223.8000030517578,221.8800048828125,223.13999938964844,32970500,222.97042873972765,222.62466052700518
2025-08-11,221.3000030517578,223.0500030517578,220.3999938964844,221.77999877929688,31646200,222.71344017234767,222.5265377510609
2025-08-12,221.47000122070312,223.5,219.0500030517578,222.22999572753903,37185800,222.52214187209466,222.44827578584923
2025-08-13,224.55999755859375,224.9199981689453,222.0,222.0,36508300,222.83565813155607,222.60469962086734
2025-08-14,230.97999572753903,233.11000061035156,227.02000427246097,227.3999938964844,61545800,224.08863314632268,223.22509192506524
2025-08-15,231.02999877929688,234.0800018310547,229.80999755859375,232.5800018310547,39649200,225.15653555139562,223.80323317352685
2025-08-18,231.4900054931641,231.91000366210935,228.3300018310547,230.22999572753903,25248900,226.13091554243692,224.3726237157222
2025-08-19,228.0099945068359,230.52999877929688,227.1199951171875,230.08999633789065,29891000,226.42000461388292,224.64205858913803
2025-08-20,223.80999755859375,227.27000427246097,220.9199981689453,227.1199951171875,36604300,226.01846506691535,224.58042443872733
2025-08-21,221.9499969482422,222.77999877929688,220.5,222.6499938964844,32140500,225.3925468948118,224.38557795795066
2025-08-22,228.83999633789065,229.13999938964844,220.82000732421875,222.7899932861328,37315300,225.92292373220855,224.71553487498326
2025-08-25,227.94000244140625,229.6000061035156,227.30999755859375,227.3500061035156,22633700,226.23324353362358,224.95438432434793
2025-08-26,228.7100067138672,229.0,226.02000427246097,227.11000061035156,26105400,226.61428402289184,225.23257857542342
2025-08-27,229.1199951171875,229.8699951171875,227.80999755859375,228.57000732421875,21254500,226.99977803739887,225.52053535629483
2025-08-28,231.6000061035156,232.7100067138672,228.02000427246097,229.0099945068359,33679600,227.70750543218605,225.9708665227556
2025-08-29,229.0,231.80999755859375,228.16000366210935,231.32000732421875,26199200,227.90635075031128,226.19524678032928
2025-09-02,225.33999633789065,226.1699981689453,221.8300018310547,223.52000427246097,38843900,227.51152699455426,226.1318948957042
2025-09-03,225.9900054931641,227.1699981689453,224.36000061035156,225.2100067138672,29223100,227.27744676357116,226.1213845695901
2025-09-04,235.67999267578125,235.77000427246097,230.77999877929688,231.19000244140625,59391800,228.5701461346804,226.82942961449316
2025-09-05,232.3300018310547,236.0,231.92999267578125,235.19000244140625,36721800,229.14858547258416,227.23687940831255
2025-09-08,235.83999633789065,237.6000061035156,233.75,234.94000244140625,33947100,230.17803329801592,227.87414732902204
2025-09-09,238.2400054931641,238.8500061035156,235.0800018310547,236.36000061035156,27033800,231.4183367126541,228.64198867451404
2025-09-10,230.3300018310547,237.67999267578125,229.1000061035156,237.52000427246097,60907700,231.25090057702343,228.76702668610963
2025-09-11,229.9499969482422,231.52999877929688,229.33999633789065,231.4900054931641,37427500,231.05076155721093,228.85465411293427
